dataset,model,run,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,size_MB,num_dimensions,num_classes,sequence_length,train_samples,test_samples,validation_samples,n_train_epochs,training_time_seconds
NATOPS,1d_conv_additive_sinusoidal,5,,,,,1.9512,0.0834,0.7345,24,6,51,144,180,36,1,34.68
NATOPS,linear_component_wise_sinusoidal,5,0.1748,0.9236,0.1215,0.9722,0.39,0.8333,0.7226,24,6,51,144,180,36,63,61.37
NATOPS,1d_conv_component_wise_sinusoidal,5,0.3443,0.8056,0.2267,0.8889,0.3561,0.8,0.7359,24,6,51,144,180,36,49,56.35
NATOPS,linear_circular_conv_sinusoidal,5,0.3752,0.7917,0.2469,0.8889,0.4527,0.7667,0.7226,24,6,51,144,180,36,29,48.41
NATOPS,1d_conv_circular_conv_sinusoidal,5,0.3237,0.8611,0.2261,0.8889,0.3478,0.8111,0.7359,24,6,51,144,180,36,37,53.09
NATOPS,linear_additive_sinusoidal,6,0.4684,0.7292,0.4185,0.75,0.5449,0.6944,0.7214,24,6,51,144,180,36,38,51.19
NATOPS,1d_conv_additive_sinusoidal,6,0.1368,0.9375,0.1163,0.9722,0.2927,0.8833,0.7348,24,6,51,144,180,36,78,64.91
NATOPS,linear_component_wise_sinusoidal,6,0.3881,0.8125,0.2849,0.8889,0.4994,0.7611,0.7243,24,6,51,144,180,36,30,48.85
NATOPS,1d_conv_component_wise_sinusoidal,6,0.1605,0.9444,0.1548,0.9722,0.3031,0.8667,0.7359,24,6,51,144,180,36,73,65.01
NATOPS,linear_circular_conv_sinusoidal,6,0.2383,0.8611,0.2041,0.8889,0.2654,0.8611,0.7226,24,6,51,144,180,36,47,56.14
NATOPS,1d_conv_circular_conv_sinusoidal,6,0.4239,0.8194,0.2503,0.9444,0.3915,0.7889,0.7359,24,6,51,144,180,36,45,54.97
NATOPS,linear_additive_sinusoidal,7,0.4864,0.7916,0.4225,0.8056,0.4706,0.7445,0.7214,24,6,51,144,180,36,34,49.41
NATOPS,1d_conv_additive_sinusoidal,7,,,,,1.9177,0.0667,0.7345,24,6,51,144,180,36,1,35.74
NATOPS,linear_component_wise_sinusoidal,7,0.1815,0.9236,0.1379,1.0,0.403,0.8222,0.7226,24,6,51,144,180,36,47,55.23
NATOPS,1d_conv_component_wise_sinusoidal,7,0.2,0.9375,0.1689,0.9444,0.2283,0.8722,0.7359,24,6,51,144,180,36,100,76.76
NATOPS,linear_circular_conv_sinusoidal,7,0.2452,0.8889,0.2184,0.9167,0.4377,0.8056,0.7226,24,6,51,144,180,36,36,51.72
NATOPS,1d_conv_circular_conv_sinusoidal,7,0.6093,0.6944,0.4342,0.8611,0.5167,0.7667,0.7376,24,6,51,144,180,36,23,46.2
NATOPS,linear_additive_sinusoidal,8,0.3917,0.8473,0.3641,0.8889,0.567,0.7945,0.7214,24,6,51,144,180,36,52,55.33
NATOPS,1d_conv_additive_sinusoidal,8,,,,,1.7668,0.1889,0.7345,24,6,51,144,180,36,1,34.72
NATOPS,linear_component_wise_sinusoidal,8,0.2501,0.8681,0.2186,0.8889,0.3468,0.8,0.7226,24,6,51,144,180,36,43,54.09
NATOPS,1d_conv_component_wise_sinusoidal,8,0.207,0.8612,0.1761,0.9444,0.2546,0.8667,0.7359,24,6,51,144,180,36,54,58.0
NATOPS,linear_circular_conv_sinusoidal,8,0.2174,0.9166,0.1625,0.9444,0.3574,0.8056,0.7226,24,6,51,144,180,36,46,55.51
NATOPS,1d_conv_circular_conv_sinusoidal,8,0.3629,0.8333,0.2387,0.8889,0.4106,0.7889,0.7359,24,6,51,144,180,36,36,51.51
NATOPS,linear_additive_sinusoidal,9,0.361,0.8402,0.3312,0.9167,0.4213,0.7944,0.7214,24,6,51,144,180,36,56,56.65
NATOPS,1d_conv_additive_sinusoidal,9,0.2995,0.8473,0.3916,0.9444,0.3765,0.8056,0.7348,24,6,51,144,180,36,51,54.87
NATOPS,linear_component_wise_sinusoidal,9,0.197,0.9098,0.1641,0.9444,0.2993,0.8778,0.7226,24,6,51,144,180,36,45,55.28
NATOPS,1d_conv_component_wise_sinusoidal,9,0.1843,0.9098,0.1462,0.9722,0.4602,0.8111,0.7359,24,6,51,144,180,36,55,59.39
NATOPS,linear_circular_conv_sinusoidal,9,0.3188,0.8472,0.2793,0.8611,0.348,0.8389,0.7226,24,6,51,144,180,36,50,58.23
NATOPS,1d_conv_circular_conv_sinusoidal,9,0.4531,0.7222,0.2353,0.8889,0.3175,0.8222,0.7359,24,6,51,144,180,36,25,47.02
NATOPS,linear_additive_sinusoidal,10,0.4244,0.8056,0.426,0.8333,0.5606,0.7111,0.7214,24,6,51,144,180,36,49,54.85
NATOPS,1d_conv_additive_sinusoidal,10,,,,,1.8293,0.1889,0.7345,24,6,51,144,180,36,1,35.01
NATOPS,linear_component_wise_sinusoidal,10,0.2403,0.8541,0.1418,0.9722,0.286,0.8445,0.7226,24,6,51,144,180,36,59,61.27
NATOPS,1d_conv_component_wise_sinusoidal,10,0.3224,0.8264,0.2219,0.8889,0.3086,0.8278,0.7359,24,6,51,144,180,36,31,49.87
NATOPS,linear_circular_conv_sinusoidal,10,0.3232,0.8681,0.2412,0.8889,0.3793,0.7889,0.7226,24,6,51,144,180,36,37,53.3
NATOPS,1d_conv_circular_conv_sinusoidal,10,0.2621,0.8194,0.1982,0.9167,0.4762,0.7777,0.7359,24,6,51,144,180,36,51,57.58
UWaveGestureLibraryAll,linear_additive_sinusoidal,1,0.9019,0.6732,0.8367,0.7222,0.9265,0.6513,0.9336,1,8,945,716,3582,180,36,215.16
UWaveGestureLibraryAll,1d_conv_additive_sinusoidal,1,0.8822,0.6564,1.0793,0.6222,1.2243,0.572,0.9357,1,8,945,716,3582,180,57,317.25
UWaveGestureLibraryAll,linear_component_wise_sinusoidal,1,0.2352,0.9274,0.164,0.95,0.4062,0.8936,0.9347,1,8,945,716,3582,180,33,206.92
UWaveGestureLibraryAll,1d_conv_component_wise_sinusoidal,1,0.2657,0.9036,0.2177,0.9556,0.3823,0.8964,0.9368,1,8,945,716,3582,180,25,167.06
UWaveGestureLibraryAll,linear_circular_conv_sinusoidal,1,0.2195,0.9302,0.2809,0.9222,0.4338,0.8713,0.9347,1,8,945,716,3582,180,21,147.01
UWaveGestureLibraryAll,1d_conv_circular_conv_sinusoidal,1,0.1864,0.9441,0.208,0.9333,0.426,0.885,0.9367,1,8,945,716,3582,180,32,202.42
UWaveGestureLibraryAll,linear_additive_sinusoidal,2,0.2528,0.9092,0.3282,0.8889,0.4296,0.8702,0.9336,1,8,945,716,3582,180,38,224.56
UWaveGestureLibraryAll,1d_conv_additive_sinusoidal,2,1.5223,0.4162,1.5416,0.4389,1.5889,0.4076,0.9374,1,8,945,716,3582,180,15,114.15
UWaveGestureLibraryAll,linear_component_wise_sinusoidal,2,0.1046,0.9721,0.1912,0.9556,0.3585,0.907,0.9347,1,8,945,716,3582,180,41,245.24
UWaveGestureLibraryAll,1d_conv_component_wise_sinusoidal,2,0.1884,0.9413,0.1813,0.95,0.3535,0.9015,0.9368,1,8,945,716,3582,180,32,201.6
UWaveGestureLibraryAll,linear_circular_conv_sinusoidal,2,0.1655,0.9567,0.2107,0.9444,0.372,0.8903,0.9347,1,8,945,716,3582,180,31,197.77
UWaveGestureLibraryAll,1d_conv_circular_conv_sinusoidal,2,0.197,0.9302,0.2547,0.9278,0.4676,0.8702,0.9367,1,8,945,716,3582,180,40,241.73
UWaveGestureLibraryAll,linear_additive_sinusoidal,3,0.3727,0.8841,0.3006,0.9166,0.431,0.8613,0.9336,1,8,945,716,3582,180,64,350.07
UWaveGestureLibraryAll,1d_conv_additive_sinusoidal,3,1.7149,0.3506,1.5098,0.3945,1.6403,0.3769,0.9357,1,8,945,716,3582,180,21,143.36
UWaveGestureLibraryAll,linear_component_wise_sinusoidal,3,0.2028,0.9413,0.2363,0.9445,0.4412,0.8688,0.9347,1,8,945,716,3582,180,28,181.49
UWaveGestureLibraryAll,1d_conv_component_wise_sinusoidal,3,0.0805,0.9735,0.2323,0.9445,0.3767,0.8964,0.9368,1,8,945,716,3582,180,35,216.34
UWaveGestureLibraryAll,linear_circular_conv_sinusoidal,3,0.3198,0.898,0.2745,0.9222,0.4061,0.8724,0.9347,1,8,945,716,3582,180,26,172.24
UWaveGestureLibraryAll,1d_conv_circular_conv_sinusoidal,3,0.1873,0.9358,0.2198,0.9444,0.4138,0.8766,0.9367,1,8,945,716,3582,180,33,207.69
UWaveGestureLibraryAll,linear_additive_sinusoidal,4,0.4391,0.8547,0.4617,0.8667,0.6052,0.8046,0.9336,1,8,945,716,3582,180,52,292.29
UWaveGestureLibraryAll,1d_conv_additive_sinusoidal,4,1.4348,0.4344,1.3941,0.5334,1.4992,0.4506,0.9357,1,8,945,716,3582,180,28,177.12
UWaveGestureLibraryAll,linear_component_wise_sinusoidal,4,0.2665,0.9162,0.2649,0.9222,0.3728,0.8828,0.9347,1,8,945,716,3582,180,20,141.17
UWaveGestureLibraryAll,1d_conv_component_wise_sinusoidal,4,0.1047,0.9721,0.2824,0.9556,0.44,0.8981,0.9368,1,8,945,716,3582,180,49,284.68
UWaveGestureLibraryAll,linear_circular_conv_sinusoidal,4,0.1611,0.9511,0.2532,0.9278,0.4666,0.8713,0.9347,1,8,945,716,3582,180,34,212.46
UWaveGestureLibraryAll,1d_conv_circular_conv_sinusoidal,4,0.2549,0.9134,0.2201,0.9222,0.3464,0.888,0.9367,1,8,945,716,3582,180,28,182.1
UWaveGestureLibraryAll,linear_additive_sinusoidal,5,0.5039,0.8534,0.3819,0.9,0.4701,0.8545,0.9336,1,8,945,716,3582,180,63,345.01
UWaveGestureLibraryAll,1d_conv_additive_sinusoidal,5,1.167,0.5587,1.2419,0.5889,1.3527,0.512,0.9357,1,8,945,716,3582,180,28,177.06
UWaveGestureLibraryAll,linear_component_wise_sinusoidal,5,0.1805,0.9386,0.2643,0.95,0.419,0.8802,0.9347,1,8,945,716,3582,180,39,235.82
UWaveGestureLibraryAll,1d_conv_component_wise_sinusoidal,5,0.2135,0.9372,0.2507,0.9334,0.4344,0.8805,0.9368,1,8,945,716,3582,180,37,226.94
UWaveGestureLibraryAll,linear_circular_conv_sinusoidal,5,0.161,0.9441,0.2741,0.9389,0.3723,0.9034,0.9347,1,8,945,716,3582,180,36,221.98
UWaveGestureLibraryAll,1d_conv_circular_conv_sinusoidal,5,0.1805,0.9497,0.2293,0.9389,0.3677,0.8878,0.9367,1,8,945,716,3582,180,28,183.08
UWaveGestureLibraryAll,linear_additive_sinusoidal,6,0.637,0.7849,0.7413,0.7722,0.7914,0.7387,0.9336,1,8,945,716,3582,180,31,192.11
UWaveGestureLibraryAll,1d_conv_additive_sinusoidal,6,1.512,0.4148,1.4933,0.45,1.5696,0.4171,0.9357,1,8,945,716,3582,180,30,186.26
UWaveGestureLibraryAll,linear_component_wise_sinusoidal,6,0.2232,0.9316,0.1941,0.9444,0.3576,0.8942,0.9347,1,8,945,716,3582,180,27,176.16
UWaveGestureLibraryAll,1d_conv_component_wise_sinusoidal,6,0.2163,0.9288,0.2906,0.9222,0.4125,0.8833,0.9368,1,8,945,716,3582,180,26,171.9
UWaveGestureLibraryAll,linear_circular_conv_sinusoidal,6,0.2761,0.9218,0.3518,0.9222,0.6029,0.8252,0.9347,1,8,945,716,3582,180,47,275.63
UWaveGestureLibraryAll,1d_conv_circular_conv_sinusoidal,6,0.1972,0.9302,0.244,0.9444,0.4065,0.8875,0.9367,1,8,945,716,3582,180,32,203.21
UWaveGestureLibraryAll,linear_additive_sinusoidal,7,0.4441,0.838,0.4675,0.8611,0.5678,0.8107,0.9336,1,8,945,716,3582,180,33,201.86
UWaveGestureLibraryAll,1d_conv_additive_sinusoidal,7,1.3425,0.4958,1.3116,0.5222,1.4001,0.4738,0.9357,1,8,945,716,3582,180,37,221.49
UWaveGestureLibraryAll,linear_component_wise_sinusoidal,7,0.0764,0.9791,0.1893,0.9445,0.3722,0.9101,0.9347,1,8,945,716,3582,180,40,240.39
UWaveGestureLibraryAll,1d_conv_component_wise_sinusoidal,7,0.1604,0.9539,0.2432,0.9278,0.4162,0.8872,0.9368,1,8,945,716,3582,180,25,167.2
UWaveGestureLibraryAll,linear_circular_conv_sinusoidal,7,0.1813,0.9386,0.2722,0.9445,0.4186,0.8858,0.9347,1,8,945,716,3582,180,32,203.17
UWaveGestureLibraryAll,1d_conv_circular_conv_sinusoidal,7,0.1673,0.9469,0.2578,0.9389,0.4383,0.8822,0.9367,1,8,945,716,3582,180,37,227.83
UWaveGestureLibraryAll,linear_additive_sinusoidal,8,0.3681,0.8729,0.4402,0.8722,0.5466,0.84,0.9336,1,8,945,716,3582,180,48,273.58
UWaveGestureLibraryAll,1d_conv_additive_sinusoidal,8,1.0372,0.5908,1.1505,0.6,1.2338,0.5578,0.9357,1,8,945,716,3582,180,52,293.71
UWaveGestureLibraryAll,linear_component_wise_sinusoidal,8,0.2249,0.9372,0.2211,0.9445,0.4416,0.8822,0.9347,1,8,945,716,3582,180,54,310.41
UWaveGestureLibraryAll,1d_conv_component_wise_sinusoidal,8,0.1496,0.9441,0.232,0.95,0.3778,0.8992,0.9368,1,8,945,716,3582,180,40,241.18
UWaveGestureLibraryAll,linear_circular_conv_sinusoidal,8,0.2612,0.9162,0.2507,0.9222,0.4157,0.8861,0.9347,1,8,945,716,3582,180,29,187.46
UWaveGestureLibraryAll,1d_conv_circular_conv_sinusoidal,8,0.197,0.9358,0.2754,0.9444,0.4244,0.8836,0.9367,1,8,945,716,3582,180,34,213.45
UWaveGestureLibraryAll,linear_additive_sinusoidal,9,0.5437,0.8129,0.4797,0.8722,0.6161,0.7903,0.9336,1,8,945,716,3582,180,41,239.6
UWaveGestureLibraryAll,1d_conv_additive_sinusoidal,9,1.3709,0.4805,1.3641,0.5,1.4543,0.4634,0.9357,1,8,945,716,3582,180,27,172.74
UWaveGestureLibraryAll,linear_component_wise_sinusoidal,9,0.2448,0.9162,0.2957,0.9333,0.4324,0.8772,0.9347,1,8,945,716,3582,180,21,147.11
UWaveGestureLibraryAll,1d_conv_component_wise_sinusoidal,9,0.277,0.9022,0.2591,0.9444,0.4908,0.8612,0.9368,1,8,945,716,3582,180,28,181.45
UWaveGestureLibraryAll,linear_circular_conv_sinusoidal,9,,,,,2.0954,0.079,0.9345,1,8,945,716,3582,180,1,48.04
UWaveGestureLibraryAll,1d_conv_circular_conv_sinusoidal,9,0.2264,0.9246,0.2144,0.9333,0.4659,0.8741,0.9367,1,8,945,716,3582,180,37,227.93
UWaveGestureLibraryAll,linear_additive_sinusoidal,10,0.6801,0.7654,0.9065,0.7056,0.9626,0.6921,0.9336,1,8,945,716,3582,180,38,225.66
UWaveGestureLibraryAll,1d_conv_additive_sinusoidal,10,1.4031,0.4749,1.3759,0.5056,1.5183,0.4204,0.9357,1,8,945,716,3582,180,21,144.32
UWaveGestureLibraryAll,linear_component_wise_sinusoidal,10,0.1943,0.9344,0.2165,0.9389,0.4375,0.8841,0.9347,1,8,945,716,3582,180,29,186.32
UWaveGestureLibraryAll,1d_conv_component_wise_sinusoidal,10,0.1902,0.9386,0.2411,0.9334,0.4314,0.8844,0.9368,1,8,945,716,3582,180,37,227.24
UWaveGestureLibraryAll,linear_circular_conv_sinusoidal,10,0.1328,0.9553,0.2235,0.9334,0.4368,0.8839,0.9347,1,8,945,716,3582,180,37,227.29
UWaveGestureLibraryAll,1d_conv_circular_conv_sinusoidal,10,0.1717,0.9413,0.2412,0.9445,0.4074,0.8861,0.9367,1,8,945,716,3582,180,26,172.73
Libras,linear_additive_sinusoidal,1,0.3211,0.9097,1.0022,0.6944,0.9533,0.6833,0.7124,2,15,45,144,180,36,70,62.77
Libras,1d_conv_additive_sinusoidal,1,,,,,2.7588,0.1055,0.7148,2,15,45,144,180,36,1,34.8
Libras,linear_component_wise_sinusoidal,1,,,,,2.7416,0.0333,0.7134,2,15,45,144,180,36,1,36.22
Libras,1d_conv_component_wise_sinusoidal,1,0.2391,0.9306,1.2282,0.7778,1.2287,0.6444,0.7162,2,15,45,144,180,36,61,61.56
Libras,linear_circular_conv_sinusoidal,1,0.5635,0.8055,1.293,0.6944,1.0915,0.6333,0.7137,2,15,45,144,180,36,49,57.07
Libras,1d_conv_circular_conv_sinusoidal,1,0.7321,0.7222,1.7112,0.5556,1.4653,0.5222,0.7162,2,15,45,144,180,36,38,54.03
Libras,linear_additive_sinusoidal,2,0.5962,0.7708,1.477,0.6944,1.3051,0.5834,0.7124,2,15,45,144,180,36,47,55.27
Libras,1d_conv_additive_sinusoidal,2,,,,,2.7376,0.0778,0.7148,2,15,45,144,180,36,1,35.29
Libras,linear_component_wise_sinusoidal,2,0.5021,0.875,1.1649,0.6944,1.0694,0.6723,0.7137,2,15,45,144,180,36,41,53.92
Libras,1d_conv_component_wise_sinusoidal,2,0.5456,0.8402,1.189,0.6667,1.0932,0.6444,0.7162,2,15,45,144,180,36,39,55.18
Libras,linear_circular_conv_sinusoidal,2,0.4824,0.8402,1.1751,0.6667,1.1538,0.6111,0.7137,2,15,45,144,180,36,53,59.59
Libras,1d_conv_circular_conv_sinusoidal,2,0.4322,0.9097,1.3127,0.7222,1.1118,0.6944,0.7162,2,15,45,144,180,36,61,63.07
Libras,linear_additive_sinusoidal,3,0.4294,0.8472,1.4332,0.6111,1.2414,0.6167,0.7124,2,15,45,144,180,36,53,57.83
Libras,1d_conv_additive_sinusoidal,3,,,,,2.8066,0.0278,0.7148,2,15,45,144,180,36,1,34.91
Libras,linear_component_wise_sinusoidal,3,0.4929,0.8473,1.5204,0.6944,1.2272,0.65,0.7137,2,15,45,144,180,36,38,53.96
Libras,1d_conv_component_wise_sinusoidal,3,0.3384,0.8819,1.3895,0.6944,1.1995,0.6778,0.7162,2,15,45,144,180,36,45,56.42
Libras,linear_circular_conv_sinusoidal,3,0.355,0.8889,1.122,0.7778,1.0278,0.6722,0.7137,2,15,45,144,180,36,60,62.45
Libras,1d_conv_circular_conv_sinusoidal,3,0.3487,0.875,1.335,0.6944,1.1757,0.6277,0.7162,2,15,45,144,180,36,45,55.93
Libras,linear_additive_sinusoidal,4,0.5528,0.8333,1.1676,0.6389,0.9732,0.5944,0.7124,2,15,45,144,180,36,41,52.69
Libras,1d_conv_additive_sinusoidal,4,,,,,2.8041,0.05,0.7148,2,15,45,144,180,36,1,35.53
Libras,linear_component_wise_sinusoidal,4,,,,,2.719,0.1389,0.7134,2,15,45,144,180,36,1,36.54
Libras,1d_conv_component_wise_sinusoidal,4,0.4307,0.8681,1.502,0.6389,1.1763,0.6223,0.7162,2,15,45,144,180,36,39,54.28
Libras,linear_circular_conv_sinusoidal,4,0.6201,0.7986,1.2688,0.6944,1.2925,0.55,0.7137,2,15,45,144,180,36,41,54.48
Libras,1d_conv_circular_conv_sinusoidal,4,0.4963,0.868,1.4636,0.6944,1.2717,0.6444,0.7162,2,15,45,144,180,36,39,53.99
Libras,linear_additive_sinusoidal,5,0.4462,0.8403,1.3451,0.6667,1.0196,0.6611,0.7124,2,15,45,144,180,36,48,55.05
Libras,1d_conv_additive_sinusoidal,5,,,,,2.8589,0.0389,0.7148,2,15,45,144,180,36,1,35.31
Libras,linear_component_wise_sinusoidal,5,0.4634,0.8542,1.202,0.7222,1.063,0.65,0.7137,2,15,45,144,180,36,50,58.77
Libras,1d_conv_component_wise_sinusoidal,5,0.3007,0.9167,1.0243,0.75,0.9947,0.6833,0.7162,2,15,45,144,180,36,58,64.68
Libras,linear_circular_conv_sinusoidal,5,0.6599,0.7708,1.4351,0.6667,1.3513,0.5611,0.7137,2,15,45,144,180,36,38,54.08
Libras,1d_conv_circular_conv_sinusoidal,5,0.6998,0.7986,1.2183,0.6944,1.0677,0.6333,0.7162,2,15,45,144,180,36,41,54.83
Libras,linear_additive_sinusoidal,6,0.4272,0.8403,1.2888,0.6944,0.9584,0.6667,0.7124,2,15,45,144,180,36,63,60.21
Libras,1d_conv_additive_sinusoidal,6,,,,,2.767,0.0444,0.7148,2,15,45,144,180,36,1,35.14
Libras,linear_component_wise_sinusoidal,6,0.5314,0.8681,1.4668,0.6667,1.2016,0.6222,0.7137,2,15,45,144,180,36,38,54.65
Libras,1d_conv_component_wise_sinusoidal,6,,,,,2.799,0.0389,0.7159,2,15,45,144,180,36,1,37.01
Libras,linear_circular_conv_sinusoidal,6,0.659,0.7847,1.3352,0.6389,1.2435,0.5778,0.7137,2,15,45,144,180,36,36,52.99
Libras,1d_conv_circular_conv_sinusoidal,6,0.6772,0.7778,1.1505,0.6667,1.1057,0.5889,0.7162,2,15,45,144,180,36,35,52.88
Libras,linear_additive_sinusoidal,7,0.4154,0.8681,1.4198,0.5278,1.1974,0.5833,0.7124,2,15,45,144,180,36,50,55.8
Libras,1d_conv_additive_sinusoidal,7,,,,,2.815,0.0555,0.7148,2,15,45,144,180,36,1,35.4
Libras,linear_component_wise_sinusoidal,7,0.4935,0.875,1.0584,0.6667,1.0033,0.6055,0.7137,2,15,45,144,180,36,47,55.17
Libras,1d_conv_component_wise_sinusoidal,7,0.5781,0.8334,1.2012,0.6389,1.0824,0.6277,0.7162,2,15,45,144,180,36,43,56.09
Libras,linear_circular_conv_sinusoidal,7,0.5335,0.8473,0.9776,0.7222,1.0804,0.65,0.7137,2,15,45,144,180,36,46,56.26
Libras,1d_conv_circular_conv_sinusoidal,7,0.535,0.8264,1.1418,0.7222,1.0624,0.6389,0.7162,2,15,45,144,180,36,44,55.42
Libras,linear_additive_sinusoidal,8,0.6432,0.7569,1.4418,0.5278,1.3376,0.5611,0.7124,2,15,45,144,180,36,48,55.07
Libras,1d_conv_additive_sinusoidal,8,,,,,2.7464,0.0555,0.7148,2,15,45,144,180,36,1,35.18
Libras,linear_component_wise_sinusoidal,8,0.7271,0.7431,1.484,0.5833,1.2269,0.5834,0.7137,2,15,45,144,180,36,32,51.37
Libras,1d_conv_component_wise_sinusoidal,8,0.3721,0.875,0.9407,0.75,0.9708,0.6611,0.7162,2,15,45,144,180,36,49,57.5
Libras,linear_circular_conv_sinusoidal,8,0.7997,0.7848,1.1364,0.7778,1.1076,0.6333,0.7137,2,15,45,144,180,36,42,55.64
Libras,1d_conv_circular_conv_sinusoidal,8,,,,,2.7494,0.1,0.7159,2,15,45,144,180,36,1,36.66
Libras,linear_additive_sinusoidal,9,0.6389,0.8194,1.6131,0.5278,1.2382,0.5944,0.7124,2,15,45,144,180,36,41,52.42
Libras,1d_conv_additive_sinusoidal,9,,,,,2.7278,0.0778,0.7148,2,15,45,144,180,36,1,35.49
Libras,linear_component_wise_sinusoidal,9,0.4113,0.8611,1.3089,0.7222,1.1491,0.6722,0.7137,2,15,45,144,180,36,53,60.28
Libras,1d_conv_component_wise_sinusoidal,9,0.4902,0.8402,1.3241,0.6667,1.0393,0.6667,0.7162,2,15,45,144,180,36,49,57.81
Libras,linear_circular_conv_sinusoidal,9,0.6026,0.8334,1.2639,0.6667,1.414,0.5389,0.7137,2,15,45,144,180,36,37,53.61
Libras,1d_conv_circular_conv_sinusoidal,9,0.798,0.7223,1.4526,0.6111,1.3494,0.5333,0.7162,2,15,45,144,180,36,34,52.0
Libras,linear_additive_sinusoidal,10,0.3971,0.875,1.3357,0.6389,1.1698,0.6722,0.7124,2,15,45,144,180,36,51,56.77
Libras,1d_conv_additive_sinusoidal,10,,,,,2.8019,0.0667,0.7148,2,15,45,144,180,36,1,35.44
Libras,linear_component_wise_sinusoidal,10,0.7512,0.8125,1.4533,0.6111,1.2258,0.6333,0.7137,2,15,45,144,180,36,45,56.63
Libras,1d_conv_component_wise_sinusoidal,10,0.3731,0.875,1.23,0.6667,0.9485,0.6556,0.7162,2,15,45,144,180,36,44,55.12
Libras,linear_circular_conv_sinusoidal,10,0.8086,0.7639,1.2063,0.6667,1.1246,0.6222,0.7137,2,15,45,144,180,36,37,53.99
Libras,1d_conv_circular_conv_sinusoidal,10,0.4957,0.8542,1.3677,0.75,1.1601,0.6278,0.7162,2,15,45,144,180,36,44,56.21
ArticularyWordRecognition,linear_additive_sinusoidal,1,0.0121,1.0,0.3612,0.9091,0.1828,0.9367,0.7454,9,25,144,220,300,55,50,57.91
ArticularyWordRecognition,1d_conv_additive_sinusoidal,1,0.0101,1.0,0.235,0.9455,0.1797,0.94,0.7514,9,25,144,220,300,55,39,53.91
ArticularyWordRecognition,linear_component_wise_sinusoidal,1,0.0749,1.0,0.6393,0.8727,0.2556,0.9333,0.7466,9,25,144,220,300,55,33,52.94
ArticularyWordRecognition,1d_conv_component_wise_sinusoidal,1,0.1107,1.0,0.478,0.8909,0.2815,0.9366,0.7525,9,25,144,220,300,55,39,57.27
ArticularyWordRecognition,linear_circular_conv_sinusoidal,1,0.516,0.9455,0.7731,0.8909,0.6199,0.8867,0.7466,9,25,144,220,300,55,55,62.01
ArticularyWordRecognition,1d_conv_circular_conv_sinusoidal,1,0.0604,0.9954,0.413,0.8909,0.1725,0.96,0.7525,9,25,144,220,300,55,31,52.92
ArticularyWordRecognition,linear_additive_sinusoidal,2,0.0193,1.0,0.1904,0.9636,0.2049,0.9433,0.7454,9,25,144,220,300,55,39,54.88
ArticularyWordRecognition,1d_conv_additive_sinusoidal,2,,,,,3.2717,0.04,0.7512,9,25,144,220,300,55,1,35.7
ArticularyWordRecognition,linear_component_wise_sinusoidal,2,0.0102,1.0,0.1815,0.9636,0.1412,0.9667,0.7466,9,25,144,220,300,55,43,57.57
ArticularyWordRecognition,1d_conv_component_wise_sinusoidal,2,0.4025,0.9818,0.6648,0.8909,0.4789,0.93,0.7525,9,25,144,220,300,55,38,56.18
ArticularyWordRecognition,linear_circular_conv_sinusoidal,2,0.4089,0.9864,0.7152,0.8545,0.4735,0.9167,0.7466,9,25,144,220,300,55,41,56.93
ArticularyWordRecognition,1d_conv_circular_conv_sinusoidal,2,0.066,1.0,0.4014,0.8727,0.2318,0.9433,0.7525,9,25,144,220,300,55,45,57.58
ArticularyWordRecognition,linear_additive_sinusoidal,3,0.0186,1.0,0.1602,0.9818,0.1573,0.9533,0.7454,9,25,144,220,300,55,81,70.25
ArticularyWordRecognition,1d_conv_additive_sinusoidal,3,0.0119,1.0,0.2356,0.9273,0.1563,0.9633,0.7514,9,25,144,220,300,55,84,71.31
ArticularyWordRecognition,linear_component_wise_sinusoidal,3,,,,,3.245,0.0633,0.7464,9,25,144,220,300,55,1,38.37
ArticularyWordRecognition,1d_conv_component_wise_sinusoidal,3,0.0208,1.0,0.4634,0.9091,0.1766,0.95,0.7525,9,25,144,220,300,55,34,54.32
ArticularyWordRecognition,linear_circular_conv_sinusoidal,3,0.0998,1.0,0.4566,0.8727,0.2519,0.9367,0.7466,9,25,144,220,300,55,57,63.65
ArticularyWordRecognition,1d_conv_circular_conv_sinusoidal,3,0.0289,1.0,0.4271,0.9091,0.223,0.9467,0.7525,9,25,144,220,300,55,42,57.09
ArticularyWordRecognition,linear_additive_sinusoidal,4,0.1635,1.0,0.432,0.9455,0.3927,0.9067,0.7454,9,25,144,220,300,55,53,58.29
ArticularyWordRecognition,1d_conv_additive_sinusoidal,4,0.1583,0.9955,0.515,0.9091,0.3448,0.9267,0.7514,9,25,144,220,300,55,43,55.71
ArticularyWordRecognition,linear_component_wise_sinusoidal,4,0.0251,1.0,0.242,0.9273,0.1832,0.9633,0.7466,9,25,144,220,300,55,56,62.76
ArticularyWordRecognition,1d_conv_component_wise_sinusoidal,4,,,,,3.2812,0.0666,0.7523,9,25,144,220,300,55,1,37.9
ArticularyWordRecognition,linear_circular_conv_sinusoidal,4,0.0282,1.0,0.4724,0.8909,0.2351,0.9533,0.7466,9,25,144,220,300,55,39,55.71
